hora,region,concentracion_ref,concentracion_comuna,concentracion_comb,concentracion_rebote,emision_ref,emision_comuna,emision_comb,emision_rebote
2,Región del Bío-Bío,16.419145052473844,15.646971035560945,12.211015956546671,12.780223151252894,1.3084831847646172,0.9316840411676509,0.6603061063331124,0.67913054159871
2,Región del Libertador Bernardo O'Higgins,7.715989966124232,7.576725452596897,6.763876340371042,6.934115954878493,0.21367196378275083,0.1544882195059271,0.13049754664429414,0.13564836112876458
2,Región del Maule,9.563484351974244,8.250703725372766,6.203829028866799,6.495262647573371,0.4625185771907622,0.33384774434992254,0.16369774419288285,0.18542657178727565
3,Región Metropolitana de Santiago,12.829752503455227,13.183973634797583,13.03861552183724,13.082304068614166,0.8372217466330962,0.5260898679235905,0.5256130399786343,0.5260053455278604
3,Región de Aysén del Gral.Ibañez del Campo,8.803605028315657,8.149898233215906,7.972799116490588,8.601533128874236,0.9543605947194762,0.22808703648888398,0.15051660534483555,0.5016407365929881
3,Región de Coquimbo,1.920553711217473,1.6990213636097364,1.6523921152707193,1.6621883193354254,0.009256269396404027,0.00031407535177318375,0.00031407535177318375,0.00031407535177318375
3,Región de La Araucanía,19.803294837579685,20.01103779380806,12.68660228183965,15.460981928174661,2.6441681242562747,2.2814731977576845,1.1348330161980822,1.5625556506624165
3,Región de Los Lagos,16.914885079352885,12.406559300093928,9.935819279401123,13.340813776774063,2.663366341384648,1.2474503035793534,0.3744241024789841,1.3667119911973338
3,Región de Los Ríos,21.61349382456083,16.991992069045846,12.072122539987712,17.167199797878215,1.468658791194943,0.8076335967623164,0.43600502115567086,0.9296180132525924
3,Región de Magallanes y Antártica Chilena,7.082299526935282,6.677310740767776,6.714182161831529,6.745565079012038,0.0008068036889481915,0.0,0.0,0.0
3,Región de Valparaíso,4.892369140155157,4.4143204277428865,4.256618203469163,4.289306183247226,0.17692032475608405,0.03645428319048445,0.03597429622865909,0.03600800273989944
3,Región de Ñuble,18.727904834396345,16.29992222730973,13.23226193027223,13.465988973920462,0.9720251630939136,0.6786849311300482,0.5341044014888533,0.5353357687812332
3,Región del Bío-Bío,15.432734786775233,15.135669764838854,11.815411782381721,12.400431263530363,1.2777267267199373,0.9077870512812143,0.6425558286693103,0.6610767680479765
3,Región del Libertador Bernardo O'Higgins,7.5549605216025535,7.466498784846345,6.6742828470813995,6.841376723498962,0.2131162158301145,0.15437667515419157,0.13038645481690825,0.1355372167606067
3,Región del Maule,9.279961282350476,8.110114783368871,6.147234617697063,6.428360275873469,0.4619061497065745,0.3337415938419302,0.16359597488420294,0.18532430023953958
4,Región Metropolitana de Santiago,12.47326655756882,12.833142267281666,12.693336428702176,12.735370219484594,0.8323239633930817,0.5214674286780133,0.5209962105147733,0.5213839002961613
4,Región de Aysén del Gral.Ibañez del Campo,8.80690783720391,8.16998781005463,7.994038970741307,8.606678466127246,0.9432793987894977,0.22542074886008143,0.1487629821876276,0.4957561942706973
4,Región de Coquimbo,1.820945034850078,1.623201949707543,1.5818000650971331,1.5905356017432308,0.009258345933798057,0.00033574631046332594,0.00033574631046332594,0.00033574631046332594
4,Región de La Araucanía,18.899752073062633,19.354909830113314,12.35636179747866,15.01048527151269,2.6163580715270207,2.256197013509915,1.1221881433160945,1.545101251348666
