day,comuna,region,avg_emision_ref,stddev_emision_ref,avg_emision_comb,stddev_emision_comb,avg_emision_comuna,stddev_emision_comuna,avg_emision_rebote,stddev_emision_rebote,avg_concentracion_ref,stddev_concentracion_ref,avg_concentracion_comb,stddev_concentracion_comb,avg_concentracion_comuna,stddev_concentracion_comuna,avg_concentracion_rebote,stddev_concentracion_rebote
4,Curacautín,Región de La Araucanía,1.195227312875436,0.017166886933126138,0.68679713907962,0.009847758037973948,1.6437587134212353,0.02359732920724071,0.9336243948563842,0.013391049356783558,7.093527864980401,2.8000898799056726,6.812231418218077,2.511788221693258,9.778559127834923,2.8609482978227163,7.5752940667118525,2.5810188194256254
1,Curacaví,Región Metropolitana de Santiago,0.5302053105412423,0.006904239071484068,0.8197530882940945,0.010674678438722966,0.8197530882940945,0.010674678438722966,0.8197530882940945,0.010674678438722966,8.034167442822019,0.7917690245321074,15.858887128389343,2.372541863747355,16.033144181206065,2.4164921824876204,15.899818247600775,2.3832840449580375
6,Curacaví,Región Metropolitana de Santiago,0.5394645940731162,0.0077235260661567325,0.8339495962205563,0.011940547809571055,0.8339495962205563,0.011940547809571055,0.8339495962205563,0.011940547809571055,7.6789208533717135,1.3245876232542495,14.844580822001745,2.3953627315664474,15.050781653449333,2.3741677957324416,14.891675230205319,2.402604262284461
3,Curacaví,Región Metropolitana de Santiago,0.5433691606234982,0.008424184520986958,0.8401837666803371,0.013025883694526572,0.8401837666803371,0.013025883694526572,0.8401837666803371,0.013025883694526572,8.134154068415219,1.4741705933790985,16.604608249535538,3.508244434027804,16.805361749494775,3.5541410379022182,16.653301163624327,3.5192922625112444
7,Curacaví,Región Metropolitana de Santiago,0.542987327766531,0.007997229067189382,0.839569877520759,0.012353935924548734,0.839569877520759,0.012353935924548734,0.839569877520759,0.012353935924548734,7.656641453656581,1.3520037782850973,14.865732265377314,3.207501342211673,15.05111552190294,3.2560927769662693,14.911803849707372,3.2205765721583326
2,Curacaví,Región Metropolitana de Santiago,0.5433797189463423,0.008089312061217872,0.8413441720487351,0.012623263145238294,0.8413441720487351,0.012623263145238294,0.8413441720487351,0.012623263145238294,7.856664610029019,1.4034788559692426,15.425894634353265,2.9946475622946602,15.591785094553073,3.046940268491052,15.463607081313517,3.0033425286681736
5,Curacaví,Región Metropolitana de Santiago,0.5272598546745318,0.007794968058042251,0.8174775136636103,0.012085521440878195,0.8174775136636103,0.012085521440878195,0.8174775136636103,0.012085521440878195,8.02196912590169,1.3011259514485731,15.38646714166253,2.4685510626891243,15.558034145152437,2.4992072021961693,15.424705957358112,2.4763202290092523
4,Curacaví,Región Metropolitana de Santiago,0.5321686338653119,0.007635497173506988,0.8230298272510026,0.011801289951522435,0.8230298272510026,0.011801289951522435,0.8230298272510026,0.011801289951522435,7.564484024838311,1.0083709771803502,15.556418851583064,2.6156879156230035,15.76228949139974,2.6314616143458407,15.60046302572766,2.6217570920763724
7,Curaco de Vélez,Región de Los Lagos,0.1896737072789034,0.0027917695672271116,0.06888630948885022,0.0010132260076525272,0.3482453314926424,0.005131099769305806,0.2523319745856652,0.003716828240071145,20.977995039520245,2.6722803829208237,12.644082216009043,3.012754151476844,18.813664361090666,2.4025338239341036,17.035448509617897,2.3524245696523494
2,Curaco de Vélez,Región de Los Lagos,0.18980659081852408,0.0028545874394671888,0.06910694881288998,0.0010514510620259084,0.34838200217486076,0.0052707577964940825,0.25254994793430824,0.0038246700300204176,20.308998899903276,3.4062230364195902,12.999998132243825,4.275760290619898,18.59968984525369,3.1451647422605804,17.01486135925648,3.309998303152764
3,Curaco de Vélez,Región de Los Lagos,0.18937547639209998,0.0029360036123657774,0.06890815102480542,0.0010683252126710329,0.34767558443788865,0.005390225959947985,0.25200154341079556,0.003906933128690033,20.360834470591985,3.5675843373510756,12.624638482737724,3.610998693625571,18.45646189063,3.105825127116882,16.73310719457124,2.994291824240105
1,Curaco de Vélez,Región de Los Lagos,0.18503578983667074,0.00240950311540748,0.06725722943850487,0.0008758116525717307,0.3398025596368624,0.004424847770328161,0.24623991375131518,0.0032064921040174344,21.283334921184814,3.524848370480112,13.110225596848656,3.4961847456272417,18.99294862113036,3.2710277176870717,17.32227231850506,3.1671506016193143
5,Curaco de Vélez,Región de Los Lagos,0.18469877568437948,0.0027305720041211103,0.06730379897520017,0.0009950264364515311,0.3392400952218689,0.005015361486072548,0.24593080533041758,0.003635867370469708,18.49032220465765,4.623602368632659,12.059566282005845,4.5490868182065265,17.038718295216125,4.77926030085104,15.520242934533652,4.604897422137916
4,Curaco de Vélez,Región de Los Lagos,0.18563109219678176,0.002672462169272788,0.06751261227280597,0.0009670909512007538,0.34083905203982906,0.004893578005298729,0.24702159022499084,0.0035448026156798987,19.01759902438036,2.9695528819939176,12.138375060180262,3.3325280865298295,17.122161855884627,2.6564605412324154,15.691290706726392,2.6217499449430295
6,Curaco de Vélez,Región de Los Lagos,0.18843022032394238,0.0027074174684895698,0.06832421702954121,0.0009780391182902055,0.3454075422832898,0.004948946628257836,0.2502727815698721,0.0035849446672731587,19.60458108927588,4.7111641465678575,11.530501430296837,3.4476464562636195,17.77223822309335,4.224196379514986,16.006243167275155,3.841655345659591
3,Curanilahue,Región del Bío-Bío,1.337312769778839,0.02073317690936904,0.673941331454296,0.010448524879618793,1.0052194042946436,0.015584530817863396,0.6788235267501598,0.010524216010759663,13.59937356314174,2.837598679675293,14.120795730305286,2.968913462504926,16.64184806966038,3.2939937826922474,14.546797110008498,2.9753782193943303
4,Curanilahue,Región del Bío-Bío,1.3115329964128035,0.018817032583410505,0.6606077473467364,0.009479483645419748,0.9854441821601116,0.01414838494912339,0.6653886629926744,0.009547789576682045,13.344296077075096,3.4518382728483497,13.765039340795807,3.1286001634848692,16.615738536997473,3.2996346301296207,14.389258814753896,3.0468745728449926
1,Curanilahue,Región del Bío-Bío,1.3083840814563505,0.017037545076514685,0.6584994796987523,0.008574862753302262,0.9824376513938754,0.012793125749881633,0.6632592979397532,0.008636845595651251,14.00338927535054,2.3397515924079273,14.783200312814762,2.3855226900053284,17.617803699632145,2.674819783235263,15.40397606225722,2.3687232980386494
7,Curanilahue,Región del Bío-Bío,1.3409928544086653,0.019803044757157898,0.6747787936318206,0.009938937842398266,1.0068405578075834,0.014834761256770766,0.6796515925963719,0.010010494442698237,13.884990659720282,2.5770640770554527,14.242248443971919,2.352624725070809,17.29046553935661,3.2106284035766928,14.851260720979509,2.4035830716042526
5,Curanilahue,Región del Bío-Bío,1.3041646411993941,0.019280667211682926,0.6576665254578087,0.009722889136079245,0.9807828779053928,0.014499816916966123,0.6624396559671402,0.009793456973012826,13.575188474358105,2.6534159634703394,14.226323105402173,2.459022057470532,17.135755365944206,2.7014251920613557,14.822119551679007,2.3751841454082236
2,Curanilahue,Región del Bío-Bío,1.3387307690978083,0.02029821148609528,0.6754031018581624,0.010226461885117796,1.0072474944303638,0.015236438342887888,0.6803033712610153,0.010301345881988319,13.578422043147695,1.9760988652178344,14.106669580195069,1.899866250872801,16.703470637587806,1.909127323848434,14.5655956660069,1.8657411926523932
6,Curanilahue,Región del Bío-Bío,1.3277626530431732,0.01900805941989782,0.6693007962309533,0.009587000712271872,0.9986584245325745,0.014308558602402818,0.6741344967604843,0.009656098758596004,12.742843109683543,3.325776111502925,13.212676121707924,3.131765962541734,15.908554963529415,3.3769357422784196,13.757234781897692,3.1074541328357297
4,Curarrehue,Región de La Araucanía,0.6939971234472733,0.009955936701927745,0.37809201358809963,0.005426828041490866,0.9056740898503408,0.013015499454561489,0.531938830233422,0.007637716269219717,7.45059294289585,3.057183456735014,6.844288859704007,2.731105839061114,9.42232296101851,3.1260042001935484,7.648248925318125,2.874237513777421
1,Curarrehue,Región de La Araucanía,0.6920540074853319,0.009011770349969233,0.37683638763512056,0.0049070962621513,0.9029461968501171,0.011758003545486947,0.5302248743578074,0.006904493519939357,8.168926104317906,2.134693078395078,7.509032487838708,2.0651660380470753,10.667778344396428,2.5862912898175154,8.564028524191782,2.184173947079311
2,Curarrehue,Región de La Araucanía,0.7089637837612363,0.010759757912912069,0.38669692032966896,0.005864996261175259,0.9257219888128905,0.014005143839824142,0.543938872813936,0.008242871682146984,7.703168683306837,2.316683242568492,6.94102648567815,2.007314055322519,9.99137784961969,2.4031790031075917,7.93190564905593,2.138427454670647
6,Curarrehue,Región de La Araucanía,0.7027537336708062,0.010061998965843184,0.3829410057796056,0.005483788785289672,0.917843685832379,0.013151282382138413,0.5388719692559938,0.007718043335838989,6.284142779552308,1.8840906447025996,5.760111848473183,1.5979001231551022,8.351456038833359,1.8979092945011033,6.564347544453221,1.673243813171387
3,Curarrehue,Región de La Araucanía,0.7078037752771901,0.010973516229136497,0.3857764551329401,0.005980928663099556,0.9238515552881927,0.014323033134023186,0.5427060976814949,0.008413906134367863,7.793444460261468,2.9891992022448903,7.090148080496983,2.652049859861238,10.189529550675358,3.009158742841081,8.069690209077358,2.8091366775562294
5,Curarrehue,Región de La Araucanía,0.6905835348402432,0.010218194251125466,0.37657375731488707,0.005573171514290065,0.9014096217920352,0.013341359616854424,0.529683524200651,0.007838987178999541,7.623577656195963,2.0275463468472283,7.126922214942455,1.8237550248810228,9.613264007712989,2.187294291957097,7.945980461657226,1.9432565224390517
7,Curarrehue,Región de La Araucanía,0.7092240486128693,0.010460314926255222,0.38609428079991565,0.005689799055083385,0.9253678577366979,0.013646993389142725,0.5432979631286954,0.008008086097565283,7.483205757198323,1.6767946036527477,6.810787274944771,1.3268572933281597,9.72779127037596,1.414884987417816,7.752467771279224,1.3034599324638196
3,Curepto,Región del Maule,0.1290452672639896,0.0020006675523305765,0.06406785150202816,0.0009940047535932192,0.13680803443482595,0.002122782922193013,0.07299342893771986,0.0011324866072730659,7.924194859968835,2.0971048064510827,6.654892353959935,1.1685924920565056,8.42710830955606,1.666355212810832,6.927571826560207,1.2156370181502358
1,Curepto,Región del Maule,0.126150644851508,0.0016427111972825733,0.0625554167366087,0.0008153470122751592,0.13368193091301292,0.0017424694695522686,0.07128136832408398,0.0009290771883938182,9.134388999155263,1.8105081773021698,7.051357342120324,1.3050446852275461,8.993912014858044,1.397126451468226,7.411283275677987,1.2953687387948047
2,Curepto,Región del Maule,0.12921323511239896,0.0019337955313644811,0.06421638757672483,0.0009725199092103129,0.13708325658893086,0.0020721381096350626,0.07315851696443346,0.0011075981370947323,8.973979961857522,1.6553006632007246,7.576728455004869,1.0626396722360407,9.62746002908606,1.4961523255226885,7.942475983533802,1.1407059096066865
7,Curepto,Región del Maule,0.1293309408520876,0.0019058851012651215,0.06408216678399216,0.0009427612813175887,0.1369929975795977,0.0020169329584333894,0.07302617620661363,0.0010745212136944449,8.34847320994033,1.5616734004575672,6.673719540109258,1.2981815955407132,8.475712205349856,1.691564866280181,6.970014733763361,1.332983162704808
6,Curepto,Región del Maule,0.1284753718079441,0.0018466748811856225,0.06356617855561388,0.0009150979362797859,0.13588008839908905,0.0019574217415476653,0.0724363375774882,0.0010429256028388822,7.281134057493727,1.8873434905414237,5.9752151426841635,1.2144535793718076,7.6302347445814345,1.735897766929578,6.240742038502942,1.2803726565218336
5,Curepto,Región del Maule,0.1256524563025096,0.0018576359825912387,0.06251203758436144,0.0009243467137873744,0.13346104214941132,0.0019735219949980013,0.07121928543998023,0.0010531006948562788,8.410086855074425,2.2092053704868913,6.525679156779305,1.2108006642329088,8.187504652510368,1.8455817989713283,6.803272770075771,1.3234123279147965
4,Curepto,Región del Maule,0.12651916513700642,0.0018239674047481433,0.0627814012029026,0.0008999364024316218,0.13410797002959537,0.001924966489910873,0.07153276056070579,0.001025611163219718,8.637988509218472,2.0300439965405905,6.920485660994974,1.6761615802930954,8.747870725796833,2.142683303099969,7.207314731481117,1.724441606508272
2,Curicó,Región del Maule,0.433350853489804,0.006222453114008336,0.24742520569240076,0.003747408165419718,0.40703321316180796,0.0061567126381984645,0.2815133657302074,0.004262512266310527,6.050039395905054,1.0248674338487207,4.823322369859724,0.9381418258973641,5.549844874549502,1.0638913360973972,4.979667570701652,0.9606839941400687
3,Curicó,Región del Maule,0.43283711108377015,0.006710539760328093,0.2468603024861397,0.0038272265747718885,0.4061928966550799,0.006297457516374845,0.28088558494317,0.00435474030054627,5.972560327425736,0.9630197889770284,4.757507611434417,1.0189285453433543,5.497632212762762,1.0597202102680143,4.914949443262349,1.0308656387804416
4,Curicó,Región del Maule,0.42416434493358196,0.006434652169886267,0.24189423481645275,0.0034673346586966314,0.3981271834544073,0.005712273334318289,0.27525480579843314,0.0039464071909030545,5.940274911002097,0.6574156661987722,4.888863482590599,0.8101901873695031,5.604542305843204,0.855991309699073,5.040529530366749,0.8177179321868008
7,Curicó,Región del Maule,0.4340134469758698,0.006362599096100052,0.2468985040367463,0.003633948535571393,0.406604565683232,0.005988547688670788,0.2809939636643265,0.0041365117048512215,5.807251377460343,0.8975011863011281,4.57564945325974,0.6622463875205779,5.2619516518631,0.7697035264298494,4.728007825780308,0.6809206784436928
5,Curicó,Región del Maule,0.41872812868563525,0.006190443892687157,0.24083994525778252,0.003560590034335758,0.3962467981462164,0.005858144139437189,0.2740325411834603,0.004051311596523185,5.801813930739656,0.8926477686156108,4.9379492139360295,0.9260029911435392,5.576163908100451,1.014440798908104,5.07513803089636,0.942905845539133
1,Curicó,Región del Maule,0.4226139392058277,0.005503202778417741,0.24102256366081246,0.00313855222949076,0.39682142019940414,0.005167336888659256,0.2742870500874888,0.0035717163157140954,5.809589448821279,1.1071867604319565,4.614205734999243,0.9824981025546391,5.342472442455303,1.1105933231362308,4.771995681492764,1.0097431105242927
6,Curicó,Región del Maule,0.43604538598139686,0.006725449041076849,0.2449464668183841,0.003507134783007432,0.4033604465125928,0.005777789258858605,0.278764116088597,0.003991664028556623,5.592980640300894,0.8590140734318243,4.609897943083271,0.7823686546336013,5.317075863357207,0.8625215851208277,4.76929203596472,0.8064458440850004
1,Dalcahue,Región de Los Lagos,1.8768110035043166,0.02443949798857422,0.4839507241348523,0.006301920049095967,2.4448426521435445,0.03183630247796772,1.7716857563908843,0.02307057482125988,17.57525601832126,2.8485363397733034,13.198662279242694,3.6041799583330207,17.340735768111607,3.1144505477262916,16.214578578447565,3.1515556890342804
3,Dalcahue,Región de Los Lagos,1.9209480107099515,0.029781629887784662,0.49583295696698715,0.00768720139694211,2.501491337495003,0.03878214138081048,1.81314346442153,0.02811026582558292,16.975041486283597,2.7190671551086205,12.657248975834316,3.810371316134001,16.844821075774945,3.1110935148294065,15.5989678129364,3.161298490568517
4,Dalcahue,Región de Los Lagos,1.8828703122481283,0.02699887745168909,0.4857898895392434,0.006958727437061731,2.452301733950007,0.035208760313738895,1.7773114561125787,0.02550469565661895,16.49906130360947,2.816050563788232,12.405202420308235,3.487056543689559,16.135357359480174,2.6349208422048864,15.067743809565247,2.7829392488501887
2,Dalcahue,Región de Los Lagos,1.9251633600266354,0.029210742478324628,0.49726231738096394,0.007565531507147552,2.5065729665341965,0.03792231963649249,1.8170881407510469,0.02751814055108948,17.08373312344317,3.2509992358242767,13.144531675599305,4.553498285779772,17.107521681447043,3.30875329311028,16.00712283521047,3.5873869602586397
7,Dalcahue,Región de Los Lagos,1.922987596665338,0.028326364190242863,0.49567165935422186,0.007290635640444275,2.5055863713013315,0.03691764810192454,1.8155167231704574,0.02674236842476801,17.505710823865122,2.413790680428366,12.81242835288935,3.206981624192365,17.3153820746068,2.30832234176423,16.04875509329686,2.4479479527678536
5,Dalcahue,Región de Los Lagos,1.874971415092971,0.027719427372620144,0.4842826501070908,0.007160484733022725,2.4407874157136304,0.03608890186159423,1.7694551410424177,0.02616274325765415,15.806325977006018,3.4093870303122755,12.09921215096074,4.385909985792842,15.81219100431433,4.320891175467011,14.685419014791048,4.262903314211508
6,Dalcahue,Región de Los Lagos,1.9066090677462721,0.027298469922756502,0.49162965085170357,0.00703751862618532,2.485171721427546,0.03560715587103404,1.8007034621042386,0.025793533985772388,16.154719692102493,3.29399125810046,11.756363222630949,3.550351732797475,16.2087652106296,3.821828855801418,14.986313018504493,3.6093673282093364
3,Doñihue,Región del Libertador Bernardo O'Higgins,0.0937914512979115,0.0014541062593880537,0.06358807780916104,0.0009858448625997328,0.0640130640001441,0.000992433708858495,0.06631427265388874,0.0010281107019830414,9.59821477480102,1.0882045723118563,9.680268983323018,1.4653375797484758,9.89962403093329,1.496424343075857,9.90641177192684,1.4735252607696445
1,Doñihue,Región del Libertador Bernardo O'Higgins,0.09151206238300333,0.0011916539061030613,0.06207124480639168,0.0008082806341700726,0.06248678524948077,0.0008136917159941071,0.06473624534201036,0.0008429838749425773,9.10896683200594,1.0679471200284474,9.430511574903878,2.1076925860050078,9.635899140861873,2.1960039088952343,9.653476061189874,2.137683881519266
4,Doñihue,Región del Libertador Bernardo O'Higgins,0.09188223009322652,0.0013171237384009336,0.06230278648508264,0.0008933739412177417,0.06271949564583716,0.000899360234237163,0.06497562265467444,0.0009317648206978252,9.259599145967032,0.9447748806615163,9.897156019205894,1.5314161962225137,10.132551036752044,1.600253671062994,10.119736617717459,1.5570610139282026
2,Doñihue,Región del Libertador Bernardo O'Higgins,0.09394875769870939,0.0014125652554756987,0.06370414593172927,0.0009601947233145141,0.06412987882033039,0.0009666241935059399,0.0664355712288989,0.0010014562987272877,9.33814814680966,1.0249934748236735,9.4097640422004,1.5008694457583698,9.590953519063156,1.5291447940285328,9.616672593163468,1.5172939584748202
7,Doñihue,Región del Libertador Bernardo O'Higgins,0.09372520901450195,0.001378930320548886,0.06358208273303267,0.0009358001001126331,0.06400803006466897,0.0009420795146545563,0.06631364375404761,0.0009760548111900631,8.92214543484224,1.1944780027260462,9.368019130320578,1.6023941428364417,9.555051256109168,1.6829745262235538,9.581015503865467,1.650983489467229
5,Doñihue,Región del Libertador Bernardo O'Higgins,0.09131014434770429,0.0013499219084118317,0.06195705891184001,0.0009159683064615258,0.06237159883049159,0.0009220968614322204,0.06461657957130112,0.00095528643262582,9.225225975116095,1.1161185879377784,9.752596706053929,1.5133780864045874,9.933344546640127,1.545812109420824,9.959363784314249,1.523229996445519
6,Doñihue,Región del Libertador Bernardo O'Higgins,0.09307746700111356,0.0013326314675102483,0.06311622268106906,0.0009037366334610427,0.06353870059694401,0.0009097904740788366,0.0658259603435018,0.0009425652984097475,8.7230333047078,1.088553044781164,9.767385128051258,1.303769472679556,9.93373005041397,1.362284989086353,9.985108778049826,1.321952129065955
1,El Bosque,Región Metropolitana de Santiago,0.16233576016871842,0.0021139073424108657,0.03891406010635233,0.0005067319622755348,0.03891406010635233,0.0005067319622755348,0.03891406010635233,0.0005067319622755348,46.76182320850347,10.249185593441082,34.02813078063765,8.825974660867749,34.102175896463834,8.838056490328231,34.04733633060081,8.830267071072726
6,El Bosque,Región Metropolitana de Santiago,0.1649942615717643,0.0024073474628168714,0.03961615500902227,0.0005670835162398987,0.03961615500902227,0.0005670835162398987,0.03961615500902227,0.0005670835162398987,52.78557423438901,13.653159884076668,39.8206205453748,13.220200728517016,39.90507879600026,13.20267901821086,39.84380949400609,13.210188956734328
2,El Bosque,Región Metropolitana de Santiago,0.16722172415514192,0.0024472776808994482,0.03997967806647274,0.0005957148158143912,0.03997967806647274,0.0005957148158143912,0.03997967806647274,0.0005957148158143912,44.48293413231035,10.328294468431281,31.89653945815416,8.857101747385943,31.96190544852504,8.850866335078576,31.91233221285137,8.854555297089862
4,El Bosque,Región Metropolitana de Santiago,0.1635705863464499,0.0023540836756572123,0.039103995373995865,0.0005601974755244464,0.039103995373995865,0.0005601974755244464,0.039103995373995865,0.0005601974755244464,52.152225501397076,12.926830547456772,39.10860761084588,11.648517040724748,39.20622372471429,11.63791684790906,39.13071286522485,11.6458194824752
5,El Bosque,Región Metropolitana de Santiago,0.16099830451281458,0.002380186156475365,0.038770130863019066,0.0005731745271031976,0.038770130863019066,0.0005731745271031976,0.038770130863019066,0.0005731745271031976,58.17109070387152,14.010446007039437,45.47281801369456,12.728004996254189,45.538420352670876,12.719182393751883,45.48867118855317,12.72884904928851
7,El Bosque,Región Metropolitana de Santiago,0.16560176024349776,0.0024267915880709493,0.039830720735947824,0.0005853812169774202,0.039830720735947824,0.0005853812169774202,0.039830720735947824,0.0005853812169774202,48.17180379452529,10.399213121261093,36.15209059729988,8.64674906601789,36.236219896210564,8.641411661900246,36.17440299487408,8.646926441147674
3,El Bosque,Región Metropolitana de Santiago,0.16768824837513926,0.002599773284146351,0.03994651479781995,0.0006193152686710671,0.03994651479781995,0.0006193152686710671,0.03994651479781995,0.0006193152686710671,49.161383852849596,13.57103392456113,35.63553690287023,11.528773824311466,35.72008780015061,11.510233634806907,35.656927686111594,11.522829727735257
6,El Carmen,Región de Ñuble,1.1824428848277553,0.016926164228533172,0.5562945176268189,0.00797136597392789,0.8179360096130129,0.011723676688857432,0.5563152680067878,0.007971525828630944,9.025373543074966,1.4773614573771658,6.837722888702701,1.0738198516759523,8.62962512290747,1.169146194398932,6.9086227028239495,1.0901155275314076
1,El Carmen,Región de Ñuble,1.165610394332107,0.015178371788607654,0.5473185223610768,0.007129543611363614,0.8046543277117973,0.010481695893886282,0.5473426026525524,0.0071298573109117,9.963164841694072,1.7258215239615826,7.644251831097144,1.1944706685804851,9.687822537744228,1.4049012072573994,7.757618598695497,1.1848965353693903
2,El Carmen,Región de Ñuble,1.1926824706299408,0.018125991713274447,0.5613548985539585,0.008504602716086463,0.8249684415479156,0.012486659087470917,0.5613971739666287,0.008505868722096672,10.135240312539024,1.9433017559919892,7.972513720593283,1.5589532370881487,10.080096925065998,1.9558187515015641,8.073118050960925,1.57638083578213
5,El Carmen,Región de Ñuble,1.162140734868943,0.017181750399057172,0.5466291519344115,0.008082008771523158,0.8033118600608017,0.01187713667587001,0.5466714268950131,0.008082633535560406,9.554763389212129,2.424763676318433,7.360545982922595,1.4231438745904998,9.119776508867101,1.7980634142991354,7.424284372471462,1.429122314246507
3,El Carmen,Región de Ñuble,1.1913747416214553,0.018470612094306574,0.5601452731934069,0.008684029094319916,0.8233128063660979,0.0127639469869756,0.5601804152259973,0.008684573790803386,10.122423372449383,2.42269190671687,7.77012733683689,1.6585497548364512,9.808455864532032,1.9948803167421314,7.844923645645815,1.665651269858484
4,El Carmen,Región de Ñuble,1.1684314199820196,0.016755974392859765,0.5490598787177577,0.007885165226481711,0.8071065165552479,0.01159708750602832,0.5490897472435866,0.007885307043167278,9.638243339673025,1.8503933760991815,7.45123656983599,1.7170491826346361,9.338053235894167,1.7414652327541018,7.515662994617211,1.7081167972175018
7,El Carmen,Región de Ñuble,1.1945949026163443,0.01764298775977932,0.5608510715310793,0.008265255160804218,0.8246391961561574,0.012156510778717248,0.5608712061638453,0.008265342378574637,9.890348568006797,1.50102042704972,7.418233619658738,1.137770640836323,9.43475049862891,1.5732589155852978,7.504708284702178,1.1512507784407515
3,El Monte,Región Metropolitana de Santiago,0.711539866285175,0.01103143592505623,0.2365422955553007,0.0036672598216566463,0.2365422955553007,0.0036672598216566463,0.23655978582911852,0.003667530855197627,40.66925971334746,6.15958079611216,21.00393279353686,4.4937196085619275,21.223279922899607,4.522745564910719,21.060513005511954,4.501408031544793
1,El Monte,Región Metropolitana de Santiago,0.6956959293621262,0.009059229258125351,0.23083015430746273,0.003005829261972907,0.23083015430746273,0.003005829261972907,0.2308472556914097,0.0030060519411991716,37.58887707782523,7.132394727864906,19.97857641757679,3.7784702625039537,20.176559798874585,3.8373484468336416,20.02946974193939,3.794752337898138
7,El Monte,Región Metropolitana de Santiago,0.7127224707248812,0.010524139522043372,0.23642597464914095,0.003479379302282536,0.23642597464914095,0.003479379302282536,0.23644350419165017,0.003479637769469223,38.131443546425444,7.8160673419222055,19.65662943932619,4.164147417978219,19.853740788055084,4.211736281858813,19.709163029877615,4.178747772698466
6,El Monte,Región Metropolitana de Santiago,0.7054890146673649,0.010100924259138321,0.23480931612013475,0.0033621887456680467,0.23480931612013475,0.0033621887456680467,0.23482670326247246,0.003362437937053102,39.94052261270254,9.820138189190452,20.483098018856527,4.0964100866121065,20.671189577913164,4.103328144001858,20.535970497346042,4.098686552667658
5,El Monte,Región Metropolitana de Santiago,0.6932894544273267,0.010249536631997857,0.23021320429085224,0.0034034539066399062,0.23021320429085224,0.0034034539066399062,0.23023026459587334,0.0034037060891837796,41.88673899342753,6.378921931712771,21.374000785808114,3.537966510693613,21.563518978997898,3.559806437227301,21.420191697155435,3.5447808083883077
2,El Monte,Región Metropolitana de Santiago,0.712031893320149,0.010797180211738155,0.23688355413755513,0.0035569123632586265,0.23688355413755513,0.0035569123632586265,0.23690107512705866,0.0035571769794341913,36.78850792694816,7.120576272376664,19.3830072638711,4.031357836831226,19.569408810638617,4.056457949253382,19.429168610170777,4.037333829391437
4,El Monte,Región Metropolitana de Santiago,0.6975962236059677,0.009994116701785564,0.23173048508195354,0.003323144241245516,0.23173048508195354,0.003323144241245516,0.2317476344968087,0.0033233906337729537,38.24837361631284,6.045691443916073,20.584117573771582,3.596656681494485,20.815495524898,3.6297367991587723,20.636357752955757,3.604163099598044
5,El Quisco,Región de Valparaíso,0.021240635531799806,0.00031401987158649305,0.00026039944270781986,3.849724828693102e-06,0.00026039944270781986,3.849724828693102e-06,0.00026039944270781986,3.849724828693102e-06,8.625975603189987,1.3646691622627107,7.301903985727291,1.5533470516026626,7.781244418846491,1.5220790564688254,7.400715000784168,1.5412789991238598
6,El Quisco,Región de Valparaíso,0.021738228018599794,0.0003116879020542803,0.00027089862567365264,3.95952704121551e-06,0.00027089862567365264,3.95952704121551e-06,0.00027089862567365264,3.95952704121551e-06,8.199469189882997,1.4589946523153754,6.524615497610688,1.5227071444680564,6.944063535328184,1.5819716747319372,6.619983490865514,1.5330792973421108
2,El Quisco,Región de Valparaíso,0.02184546087354791,0.00032654536846480134,0.000274294583694414,3.878062049861771e-06,0.000274294583694414,3.878062049861771e-06,0.000274294583694414,3.878062049861771e-06,9.720086152482235,1.8080129843682842,7.375707479538741,1.5833547721922345,7.944969192019894,1.5517623329402295,7.493515259774662,1.5703600983999095
7,El Quisco,Región de Valparaíso,0.02192284933504228,0.00032388883470909464,0.00026858964938701867,3.898154309222516e-06,0.00026858964938701867,3.898154309222516e-06,0.00026858964938701867,3.898154309222516e-06,8.794640667078502,1.587512400318499,7.091948043586862,1.4539564835774874,7.56024180255045,1.4519218278645831,7.200513390394358,1.4528412200329195
1,El Quisco,Región de Valparaíso,0.021383584774299566,0.00027845322871314013,0.0002641417523277843,3.4396062494983258e-06,0.0002641417523277843,3.4396062494983258e-06,0.0002641417523277843,3.4396062494983258e-06,9.433149593897715,0.9902584710559893,7.720213351071689,1.5695534831223747,8.195676441331075,1.509239117914611,7.827445050799829,1.5537258223813852
3,El Quisco,Región de Valparaíso,0.021851009798061864,0.0003387695195898017,0.0002757303085201251,4.274814015063325e-06,0.0002757303085201251,4.274814015063325e-06,0.0002757303085201251,4.274814015063325e-06,8.916818026279072,1.6234607351174832,7.472336659559118,1.4541168469988979,7.992596913022332,1.5110730458864345,7.57853297815064,1.4715409808219828
4,El Quisco,Región de Valparaíso,0.0214262973378543,0.00030866564327690046,0.0002678162638478382,3.877330971491919e-06,0.0002678162638478382,3.877330971491919e-06,0.0002678162638478382,3.877330971491919e-06,8.708508682197035,1.962369374874109,7.150248728051984,1.6127746639416622,7.622678183052875,1.691482019121814,7.237503556194707,1.6263286649695206
5,El Tabo,Región de Valparaíso,0.02983745776207957,0.00044111460717980214,0.0005847598342445884,8.645042621560101e-06,0.0005847598342445884,8.645042621560101e-06,0.0005847598342445884,8.645042621560101e-06,8.798809129152108,1.6047248552150404,7.6447755127975885,1.7077933544746196,8.100526710548861,1.6784534428627618,7.738760386819416,1.698481585051718
