hora,comuna,region,avg_emision_ref,stddev_emision_ref,avg_emision_comb,stddev_emision_comb,avg_emision_comuna,stddev_emision_comuna,avg_emision_rebote,stddev_emision_rebote,avg_concentracion_ref,stddev_concentracion_ref,avg_concentracion_comb,stddev_concentracion_comb,avg_concentracion_comuna,stddev_concentracion_comuna,avg_concentracion_rebote,stddev_concentracion_rebote
19,Los Lagos,Región de Los Ríos,0.08247660771741733,0.0014887574795152518,0.02452335292189157,0.0004424110541839514,0.057972375291783694,0.0010470949709170394,0.05144962264169979,0.000929052082128657,12.36468867027379,3.570451379072466,8.78235774550032,3.378244856398982,10.602996653918678,3.4541408242892775,10.133530434107948,3.3671598388627473
19,Los Muermos,Región de Los Lagos,0.049525170851719785,0.0008935286224236853,0.004732887182034469,8.552784917457653e-05,0.023789981620083247,0.00042982617363941574,0.017248886167056998,0.00031149554192694083,14.30813133457276,4.173504951686111,11.181577995206414,4.125613092346621,12.626230781328042,3.9868337505318516,12.609859628307614,3.9774394502611536
19,Los Sauces,Región de La Araucanía,0.030101165694848282,0.0005421294291389039,0.022634958377031375,0.000408260446356482,0.053894845986487604,0.0009733950802111579,0.030661411488068776,0.0005532006176856463,11.739193460295823,2.883825448469931,8.055028510291473,2.177914132162886,10.660731804011276,2.4785935088092548,8.891875790300052,2.1973038616125407
19,Lota,Región del Bío-Bío,0.008141462831243453,0.0001498939037619467,0.005848029392135362,0.00010565817858357998,0.00625723753076262,0.00011305687760676497,0.005848305504562994,0.00010565921544115386,12.37467043790324,3.2962943785756336,11.045120016596782,3.038953663746434,12.079465670421207,3.015996870317261,11.328252164522807,2.995048792526583
19,Lumaco,Región de La Araucanía,0.02507991851141157,0.00045490639264420766,0.01897326175913909,0.0003422313949242795,0.044294775997485304,0.0008000123577628993,0.025367767984214327,0.0004577033560130031,10.769874426100358,2.8153489853666054,8.398834151015839,2.5321200634606207,10.36516695351199,2.6212721592730657,9.164934521611036,2.5022635776063407
19,Machalí,Región del Libertador Bernardo O'Higgins,0.009951141370490088,0.00018407901795726954,0.00567270316253516,0.00010322677190634055,0.005672933439047827,0.00010323093622424905,0.005880841202155863,0.00010699133419319008,2.30857146326843,0.6370310432685496,2.690803522210123,0.7659325398956309,2.727705134460371,0.7812404043625755,2.7084201278809297,0.770059805872771
19,Macul,Región Metropolitana de Santiago,0.001844638410364321,4.02922591700526e-05,0.0003555187838402271,6.791788475260107e-06,0.0003555187838402271,6.791788475260107e-06,0.0003555187838402271,6.791788475260107e-06,29.90971945722898,9.706256452210706,26.37334579229355,8.165788242417214,26.45342467427254,8.167383715413964,26.393427779277168,8.165651798378331
19,Maipú,Región Metropolitana de Santiago,0.013455055783989112,0.00027637010156163916,0.007607284885263574,0.0001410013756619089,0.007607284885263574,0.0001410013756619089,0.007607284885263574,0.0001410013756619089,14.759109183750116,5.776432159414801,15.89008482247591,5.08832763370142,16.028122182438768,5.094388733343351,15.924144990245502,5.088964859637433
19,Malloa,Región del Libertador Bernardo O'Higgins,0.0053915261214728455,9.84986638455358e-05,0.002549531886978714,4.61932990256678e-05,0.002660706775233727,4.820260641114725e-05,0.0026709149194569385,4.838753107211869e-05,5.495446948336833,1.2368287914861258,4.061005724849123,1.103271418443239,4.276028147755247,1.1426326754943232,4.1359228921478435,1.1157413488063375
19,Marchigüe,Región del Libertador Bernardo O'Higgins,0.002937744384578269,5.399929762672364e-05,0.0031430751528539152,5.6868944489437627e-05,0.004913749279407667,8.88797199892521e-05,0.0032923116300787245,5.956679745936726e-05,6.448912086984748,1.5043052885298258,4.7704794808547675,1.3632534816856132,5.430767248589316,1.3563174802797637,4.890516267588109,1.359250963949466
