region,date,concentracion_ref,concentracion_comb,concentracion_comuna,concentracion_rebote,emision_ref,emision_comb,emision_comuna,emision_rebote
Región de Los Ríos,2015-08-26,15.71123794067362,11.051013011111033,12.81053771969597,12.850343597343633,40.700127872496076,12.083112870505362,22.380397046084266,25.760495689895446
Región del Bío-Bío,2015-08-06,13.119998779270047,11.547488885972422,12.507758600321349,11.581526115876926,35.22499902049283,17.733679486220964,25.04679911497843,18.24498790557222
Región de Valparaíso,2015-06-03,3.8596156482504376,2.9327782881005353,3.0713678690187014,2.9597121247798803,5.087692054814552,1.0355619472136237,1.0493050281272407,1.0365270191469422
Región de Los Ríos,2015-08-07,17.78132040309606,11.478994640118778,14.105317743990444,14.014955878741334,41.265504856578254,12.240950131675378,22.686066080043915,26.113243750705838
Región de Los Lagos,2015-06-02,16.7426797661257,9.371665291728263,12.45297001922226,13.596599136339966,77.72126119523294,10.933657951733824,36.399072099640776,39.879959331971385
Región de Los Ríos,2015-08-28,18.271849283107308,11.785381697441185,16.808172952231097,15.507583466897803,41.26550485467653,12.240950130313415,22.68606607868195,26.11324374934387
Región del Maule,2015-08-30,8.696495613071296,5.788725669739486,7.449353366217136,5.977758525245,12.81967770467884,4.532831721123743,9.247291354663629,5.134827097504239
Región Metropolitana de Santiago,2015-05-04,12.19428346907266,11.915314969296283,12.176669050540612,11.970260865927958,23.917402356576012,14.955534264754151,14.969025667144434,14.966636129989007
Región de Ñuble,2015-07-29,13.084876724295922,10.416513941218048,12.12052663523076,10.489897581755542,26.942647165728218,14.801252767290373,18.8074242387861,14.835387895965159
Región del Bío-Bío,2015-07-28,11.434086739711624,9.358637439052217,10.769532050994052,9.431562467107888,36.094208380053,18.146925948764256,25.6337503360027,18.669948076871773
Región Metropolitana de Santiago,2015-08-02,11.389889996079699,10.455327892268958,10.56501678012708,10.48503115451138,23.381668887866994,14.612604409722945,14.625815967572374,14.623472900034427
Región de Los Ríos,2015-07-22,15.607335248892682,10.050866770116901,14.640535195608605,13.428972118787504,40.70012786631565,12.083112431114886,22.380395937874372,25.760495083543283
Región Metropolitana de Santiago,2015-05-10,12.77104731433681,11.92454011771325,11.859484300723217,11.963167237813144,23.381668916685094,14.61260443093803,14.62581598878745,14.62347292124951
Región de Los Lagos,2015-07-19,18.768699835899508,12.798593172366106,14.740947533178957,15.628413416301543,73.76199499195431,10.366504962721258,34.55433882277929,37.85690841413559
Región del Maule,2015-08-23,9.92939850236553,7.50809968993077,8.88554896779726,7.702572761241065,12.819677716895853,4.5328609431345495,9.247355471932844,5.134859713671176
Región de Valparaíso,2015-05-21,3.947358023735053,3.5280834406495245,3.5733078754855954,3.5441824472548964,4.879120083603488,0.9947344041934791,1.0079692966598532,0.9956639877804581
Región del Maule,2015-07-06,8.720486503777424,5.803736387276492,7.503164325108116,6.071040928322947,13.087475829875476,4.637643049088046,9.451606497840354,5.25253040856972
Región de Ñuble,2015-08-23,18.232547369884518,13.7045993662387,15.883589364233261,13.879817589339611,26.952492600321428,14.793926121047834,18.80009725650876,14.827877165303793
Región de Los Lagos,2015-08-03,20.268337028447295,14.869007098530652,16.70143775348713,17.715419156221763,75.43080743602478,10.6168210436814,35.320710308503365,38.69980444181076
Región del Maule,2015-08-07,6.914857273955801,5.664739337289925,6.69159091136374,5.786460935080428,12.994016902774822,4.595661932287079,9.37856895784012,5.206283785473271
Región del Maule,2015-05-21,7.293507857503689,4.519453061768128,5.9931394672485006,4.727914335047513,12.745702951265214,4.518448169248503,9.209646667380355,5.117692822040498
Región del Maule,2015-06-27,7.674914985581505,4.846255008043957,6.703137424000299,5.162667532792862,13.562198466474621,4.793878851266128,9.78320014095466,5.430907501163196
Región del Bío-Bío,2015-08-09,11.305099696049245,9.399230286375879,11.281335240282237,9.901553726442817,35.44279680446138,17.799220147238596,25.148568238138722,18.31209575891544
Región del Libertador Bernardo O'Higgins,2015-08-02,7.314161964428375,5.540501609175629,6.2465707504338255,5.6671260160199335,5.916847907256355,3.6142574549880626,4.278973217857022,3.756951757954139
Región de La Araucanía,2015-06-02,15.804686163816255,10.458116491131499,17.794204332934687,13.000732450127352,77.15079990881999,33.117994768266286,66.5633482728427,45.59570932056705
Región de Los Lagos,2015-06-09,14.989150199972197,9.750671017631639,11.40403334484265,11.91299076178432,77.72126119424043,10.933657954620463,36.399072102527406,39.879959334858
Región del Bío-Bío,2015-06-23,14.162854926065558,11.361291575205117,14.361377050727727,11.747599993844842,37.29734843567411,18.75182348850989,26.488208629110577,19.292279649248616
Región de Ñuble,2015-05-13,12.892703297941019,9.501721876070834,11.733014375442584,9.633869120111898,26.94264718430783,14.80125277321957,18.807424244715307,14.83538790189437
Región del Bío-Bío,2015-06-09,16.12686206347046,13.057661745502585,15.465410660683347,13.306887215792951,37.297338692271566,18.751823483059695,26.48820862366039,19.29227964379841
Región de Ñuble,2015-06-22,16.692079810478297,11.586834117379768,14.188492123961268,11.889797224489564,28.40301648831618,15.627567998672342,19.85443328678187,15.663877494562266
Región de La Araucanía,2015-05-15,14.900711888007455,9.91972384519344,15.40189139955754,11.86324092719208,74.75140332643389,32.083173222447485,64.48050587000454,44.17002528718224
Región de Los Ríos,2015-06-10,16.293832431910094,10.427437092120284,12.13688708793339,12.905930884965173,42.05679874981974,12.485883318499846,23.12641030438247,26.61917884150536
Región de La Araucanía,2015-07-08,14.176291700051921,9.253608158220198,14.306161283839687,10.844168782820713,73.28899009591494,31.44939004086161,63.22039210949883,43.30111929718093
Región de Valparaíso,2015-08-22,4.494814234754188,3.92219254713708,3.9996133075704474,3.9384691935121263,5.043079572915264,1.023335332353638,1.03695529449944,1.0242915611898071
Región de Los Ríos,2015-05-05,17.873676763827188,8.201046071227966,12.850863679885974,13.212227594936351,41.4767621248785,12.313652516763636,22.803676392752237,26.247472814144043
Región del Bío-Bío,2015-08-10,11.238419563232629,8.761064771731917,10.948006129267759,9.113663656077492,36.15327790089478,18.196988205876565,25.701331651835368,18.72158502281535
Región de Los Ríos,2015-08-09,16.335179503880603,11.300001943738009,14.5711794078875,14.54175894576264,40.66827646605439,12.074144940448717,22.370799065081766,25.7498894554597
Región de Los Ríos,2015-08-20,20.36335147565433,11.862940070384605,15.929512670645057,16.71856609090804,40.53099819855772,12.037228196788215,22.28442824550293,25.649479632939148
Región del Libertador Bernardo O'Higgins,2015-06-02,7.594556999568752,6.995195863312445,8.060124110011182,7.194698892096823,6.242467480373601,3.809120539167138,4.508874913826779,3.9593690998695386
Región del Bío-Bío,2015-08-11,15.513907454587551,12.842113799166597,14.81447669474912,13.19338959073359,36.0942082327165,18.146925898581856,25.6337502858203,18.669948026689397
Región de Los Ríos,2015-05-04,21.77068773535929,10.345528800563072,16.33433735393781,16.791582352300765,41.60140181609521,12.350250447710765,22.865311132585084,26.31811150585696
Región de Valparaíso,2015-05-18,4.626483510528393,3.66251459245505,3.88692371458571,3.7213030268973792,5.01949899010309,1.0239748206896424,1.037555640149937,1.02492873157072
Región del Maule,2015-07-13,8.649340673557615,6.227870682190022,7.364727011481385,6.479451958796777,13.087471876777974,4.637657696664561,9.451634862444235,5.252547141778484
Región de Ñuble,2015-06-14,20.11985655316711,14.129212995548109,17.31134448608607,14.341478250083384,27.850909056816036,15.28705696140601,19.426767159511446,15.32213974629183
Región del Maule,2015-07-15,8.422125986984067,4.610256738443808,6.184150427875742,4.8773517801776505,12.986385731839581,4.590346537246946,9.371303431557319,5.200657723400015
Región de La Araucanía,2015-07-26,9.999268756644323,6.748976990250064,10.402916117181856,7.917252486381574,73.28102065891014,31.42823322105772,63.1983515841495,43.27667947133231
Región de Los Lagos,2015-06-04,14.040774730912293,9.505726428316613,11.511380259972194,11.909871072233493,75.94553477634862,10.692539472761558,35.57015767032139,38.973908224462065
Región de Los Lagos,2015-05-29,16.19713277980588,8.513918436059752,11.723914286194816,12.415193222014162,74.83744613736523,10.506006996236104,35.04099952023582,38.38836584894366
Región del Maule,2015-05-11,6.939120141666919,4.770736763144586,6.185204566567818,4.994619589536508,13.087475781821976,4.637657708078299,9.451634873857977,5.2525471531922205
Región de Valparaíso,2015-06-25,5.4735702063279374,3.646332900964701,3.792492084329391,3.6755849493271797,5.041757464762541,1.027892220944566,1.0415682765465044,1.0288527908427132
Región de Valparaíso,2015-07-23,4.487079544157885,3.8080300343793483,3.8705089073586127,3.817310599278576,4.879120110439235,0.9947344068662101,1.007969299332584,0.9956639904531891
Región de Los Ríos,2015-06-09,18.126040041228283,11.196177181002417,14.668328407241274,14.303368423849907,42.85932083584199,12.724107647487381,23.563798935018227,27.122388627047034
Región del Libertador Bernardo O'Higgins,2015-05-25,8.98093475756607,7.113833283823459,8.158265543102013,7.3470972087074635,6.055158983920272,3.6958104472507873,4.3745973830533,3.8415785336136086
Región del Maule,2015-07-27,7.395527990760752,4.764580692632362,6.356700181449725,4.956423967944261,13.087467382107114,4.637577077893284,9.451422614302219,5.252453877082913
Región del Bío-Bío,2015-06-11,14.037251715327725,11.290898100071905,14.398726732644736,11.901872075305281,36.39916538905848,18.324802038264604,25.881692355971765,18.853154087882462
Región de Ñuble,2015-08-20,18.079570254254204,13.560437873718893,16.21218641023474,13.852353733141856,26.79280615676261,14.739499779161298,18.72575965503799,14.773781646663197
Región de Ñuble,2015-06-01,15.594510351274772,10.286932580933525,12.6432726163061,10.434045896912439,28.403016487167918,15.627569198727684,19.854435093447055,15.663878692739585
Región de Ñuble,2015-08-11,15.91092790324951,12.080242974455457,14.200745387486153,12.284094271086419,27.439079844060707,15.081728506527847,19.162750097995897,15.116602162023534
Región Metropolitana de Santiago,2015-07-09,14.449020156348803,13.84657535753312,13.963652539439337,13.873438516154023,23.181802672964793,14.531769670847837,14.544917443511011,14.54258877805872
Región de Los Lagos,2015-06-25,9.083488131962682,6.225407471421536,7.656793442034714,7.682125437818166,75.94553478432304,10.692539480439548,35.570157677999426,38.973908232140055
Región del Libertador Bernardo O'Higgins,2015-05-05,7.415045764418418,6.306902328032429,7.317279430756296,6.5093142461180715,6.041097573474834,3.6861688770078977,4.363292999438944,3.8315666377672026
Región del Bío-Bío,2015-07-13,12.264718098972647,9.508402171020322,11.663085370840129,10.047344789480603,36.15327602532779,18.1969882232498,25.701331669208592,18.721585040188586
Región del Maule,2015-07-07,10.045789962415512,6.336375161974129,8.281081397454065,6.573587529697635,13.06496195488736,4.624316335051805,9.427016361936566,5.237695975816171
Región de Ñuble,2015-08-19,16.336538081925568,13.124017523654974,14.98740084720309,13.350657355010537,26.942646327735925,14.80125277019642,18.807424241692154,14.835387898871216
Región del Bío-Bío,2015-08-15,12.052179797017414,9.949767160809309,11.332676964285954,10.155181143218682,35.878980089782225,18.016274745267175,25.456505696095768,18.535509603477436
Región de Valparaíso,2015-08-12,3.8580086778248224,3.524175515788902,3.6193786509599066,3.540727344490893,4.923572928744168,1.002156725977513,1.0154564815616998,1.0030906665343777
Región Metropolitana de Santiago,2015-08-26,10.249689283146019,9.636247185759819,9.724313380316994,9.662220164221589,23.430026056563154,14.637392718886998,14.650604952893952,14.648262916269465
Región de Ñuble,2015-05-14,17.592831039368697,13.179320856769037,15.81340048786782,13.383146557237504,26.792804037547892,14.739505044285124,18.725771831295752,14.773787602010637
Región de Valparaíso,2015-05-27,5.503755849275062,4.609410028955795,4.940633182924265,4.67920599477157,4.923572928866309,1.0021567327295042,1.0154564883136912,1.0030906732863687
Región de Ñuble,2015-07-31,11.073001220511545,7.673188975421721,9.31450782051941,7.7888493616833,27.315434260624723,15.001608432520625,19.06568756782917,15.03592760752856
Región del Maule,2015-05-16,10.233455335853002,6.370736238653496,8.607150923034066,6.626076505372916,13.124708203993837,4.639158504045081,9.467473921766313,5.255629062811404
Región del Libertador Bernardo O'Higgins,2015-07-09,7.0845666158919265,7.0997322761132855,7.7103172090667185,7.212763447725735,5.888413030489189,3.5997093971751277,4.2612021371706685,3.7417617680463
Región del Bío-Bío,2015-07-15,11.812761783020889,8.027099162749417,10.919730138105702,8.820272602771425,35.91785175915023,18.034288619589997,25.486762630978177,18.553825773203055
Región de Valparaíso,2015-07-12,4.0018550215205835,3.5888946893220024,3.6454126391710613,3.603582056943602,4.9255833557593816,1.000392368543557,1.0136914239274586,1.001326133049565
Región del Libertador Bernardo O'Higgins,2015-05-24,9.216972012042122,7.696014592141253,8.969362692355054,7.957516243326944,5.91684835851084,3.614188043062692,4.278856249235843,3.7568790295634216
Región de Los Ríos,2015-05-16,17.780002093785253,9.267739472477423,13.078221226513909,13.038837294087612,41.633951864878696,12.35938435247193,22.90445138245834,26.36449045997555
Región de Ñuble,2015-05-31,17.284043096636687,11.664870802532796,14.485774955735343,11.922670890240882,26.952492587517764,14.7939257422431,18.800096689472156,14.827876787063964
Región de Ñuble,2015-06-02,16.537232179157748,11.023794819935446,13.994728351141331,11.263917113565466,28.353715789580367,15.584452758432237,19.80150839783482,15.620488946059696
Región del Libertador Bernardo O'Higgins,2015-08-30,6.199760684971452,5.10779441986442,5.806314993754777,5.237875767075726,5.916848364653987,3.6142516200717822,4.2789604135958195,3.7569452451507783
Región de Valparaíso,2015-08-29,4.692443114102133,4.145687670666136,4.27681420705805,4.17508543029606,5.0430795560305794,1.0233353057076082,1.0369552678534102,1.024291534543777
Región de Los Ríos,2015-07-20,19.569935329475307,12.383334459564772,16.330868606647233,16.26568303410103,41.601401812237775,12.350250447630925,22.865311132505244,26.318111505777136
Región de Ñuble,2015-08-01,14.355496066320667,8.995851539276622,10.928545186514498,9.13445797286434,27.60585481685999,15.146121282610384,19.24911267747414,15.180764016867414
Región de Los Ríos,2015-05-26,17.527563515527216,8.243718761896737,13.92511400070991,14.08467404016649,41.47676211480779,12.313652514615114,22.80367639060372,26.24747281199555
Región del Bío-Bío,2015-05-20,14.299944940780502,10.422023520527738,13.585476088105922,10.7530384410637,35.43308261717156,17.808880729330923,25.158334055018578,18.32211695457888
Región Metropolitana de Santiago,2015-06-05,13.760423931817288,12.894873152855618,13.032240737288719,12.945681900846646,24.51483812305328,15.32849628995927,15.342344926561827,15.339888845443753
Región de La Araucanía,2015-06-05,20.20414937065222,13.727860398993258,21.517759484775027,16.420013512350113,76.77954338171885,32.925029152162544,66.22775725299907,45.34281078158488
Región de Ñuble,2015-05-26,23.254800103138805,14.897789070842299,18.741745504161056,15.225632594532595,27.43907983342014,15.081728503197104,19.16275009466514,15.116602158692793
Región del Bío-Bío,2015-06-01,12.866434454412726,8.627262977803534,11.425301599329442,9.02245759586244,37.35838723187579,18.8035544912514,26.55804270832595,19.34563788879074
Región del Bío-Bío,2015-06-22,12.906387580703097,10.366945598219056,13.112183508037154,11.01361612857491,37.358128597509555,18.803529428629485,26.557995920903586,19.34560944885751
Región del Libertador Bernardo O'Higgins,2015-06-05,7.555079126473807,6.449963185942102,7.18073861904504,6.603497453369234,6.20636637438605,3.787941887040264,4.484727252747113,3.9375253198333864
Región de Ñuble,2015-08-08,12.767182691260036,10.023797521764433,11.300663573350318,10.061137624061368,27.605854835793313,15.14612134828797,19.249112769874614,15.180764082647606
Región de La Araucanía,2015-05-12,13.664434709172186,8.366132541668286,13.48242589662072,10.121907182888572,74.66206443246561,32.04967234800843,64.41614355901635,44.12487997307807
Región de Los Ríos,2015-08-27,16.235126665491023,11.325797812935052,14.411733919791695,14.422940408003067,40.530998210473534,12.037228195393718,22.284428244108426,25.649479631544647
Región de La Araucanía,2015-06-13,17.093751549121855,11.033302157416436,17.26528769872056,13.007510694577071,77.54217754801022,33.243955008413266,66.8652527044885,45.78072232329151
Región de Los Ríos,2015-05-09,19.23495088123877,10.323936587278222,13.132605994502432,14.950933153090668,41.6339518438612,12.35938434789357,22.904451377879994,26.3644904553972
Región de Los Ríos,2015-08-06,19.77440356664506,12.264488065203915,14.428817717371516,14.934858779405952,40.530998215652346,12.037228196929053,22.28442824564379,25.64947963308
Región Metropolitana de Santiago,2015-07-06,12.949652079940195,12.23254022863905,12.327961263558764,12.26663096106891,23.917402245102934,14.955534236069537,14.969025638459819,14.966636101304388
Región de La Araucanía,2015-05-24,22.92541573524898,14.253502839260655,23.24372722547875,18.005879258053856,73.28102064171901,31.428233219570032,63.19835158266187,43.27667946984465
Región del Bío-Bío,2015-08-20,15.50196538961322,12.459285449005817,15.725803114435251,13.28063562673501,35.22499885711439,17.733679416707524,25.046799045464997,18.24498783605878
Región de Valparaíso,2015-07-07,4.7925138361108175,4.3075869153756035,4.397212890588782,4.323868982521055,5.018630879679449,1.0221091992548166,1.0356578177804552,1.0230606988045192
Región de La Araucanía,2015-08-24,14.4304201840291,9.56797781199943,13.541421560836595,10.934919752455931,74.83118426753143,32.14416610989541,64.58771322884995,44.250873085578704
Región de Ñuble,2015-07-07,18.71231478888863,13.183349485023792,16.301059443022368,13.386394574893028,27.4390798326918,15.081695424045868,19.16270128130365,15.116569081129517
Región del Libertador Bernardo O'Higgins,2015-07-19,7.714224840491506,5.568807587700648,6.450214566179928,5.732178777183573,5.916848359445344,3.614256390511549,4.278970878317183,3.756950569456028
Región del Maule,2015-08-13,7.67031526307974,5.169402765425927,6.442218986973848,5.362997686531105,12.74569893022997,4.5184481726940655,9.209646670825913,5.117692825486056
Región de Valparaíso,2015-06-22,4.667975637115719,3.644009065952632,3.7881384330348866,3.675566941302349,5.186815704601148,1.0581073518503181,1.0721408653774431,1.0590930599586625
Región de Ñuble,2015-05-16,18.807899098282395,13.846887374988164,17.1385540400946,14.011457251610786,27.60585481609701,15.145787044978514,19.248608996760577,15.180430318599754
Región del Bío-Bío,2015-08-14,15.733979156005637,12.894392870611396,14.935268526557712,13.141806740763007,35.92483207237816,18.0493206768649,25.50481681324358,18.569360336124465
Región de Los Ríos,2015-08-30,20.5906046002609,13.364897332610736,17.842803905211266,17.49232236526931,40.66827646670253,12.074144939717145,22.370799064350177,25.749889454728137
Región de Ñuble,2015-08-30,18.339228650854682,13.274075228443149,15.847994505516445,13.364099089732724,26.952492603868365,14.793926124266283,18.800097259727202,14.827877168522237
Región de Ñuble,2015-05-03,15.42816174335436,10.061952157040682,13.191039635133341,10.438600708581326,26.95249259729488,14.792870973721536,18.79853975413125,14.826822085018732
Región del Maule,2015-06-06,9.989586784829461,6.375505247636092,8.174715538542213,6.621695259865531,13.562198434717498,4.793917507782881,9.783295205658913,5.430951693157543
Región del Libertador Bernardo O'Higgins,2015-08-14,7.04136257293582,6.390150039470808,6.992117189595448,6.52468332710257,6.006161003345199,3.6657502142846123,4.340058638690411,3.810508371051203
Región de Valparaíso,2015-08-17,5.889296935769973,5.147516962369866,5.359262850672003,5.193994295999307,5.0194990249207745,1.0239748446630732,1.0375556641233679,1.0249287555441509
Región de La Araucanía,2015-08-02,22.795261482788273,15.458817957211958,22.701027812395814,18.409288649706344,73.28102064853273,31.428233220325392,63.19835158341721,43.27667947060004
Región de Los Ríos,2015-08-24,19.440552986419114,13.49075880953181,16.53065448174008,16.319122122946176,41.60117523880815,12.350250447864342,22.865311132738658,26.31811150601054
Región de Ñuble,2015-06-16,11.347114144038025,8.10605708382605,10.271191022572607,8.371632798918283,28.353715440443082,15.584413161131854,19.801448715207634,15.620449411185648
Región de Valparaíso,2015-06-12,4.627824063741403,3.436260049772803,3.6004146643886297,3.4678920690680117,5.162223259070513,1.049455055202077,1.0633954678113355,1.0504339348277547
Región Metropolitana de Santiago,2015-06-03,10.948433529122587,10.108393094260007,10.289060564530017,10.146570682768855,24.21102490985368,15.12530579023528,15.138958431405275,15.136538328065903
Región del Maule,2015-07-18,7.416288912925245,4.253659794599472,5.712354141554948,4.497971122022386,13.12470820910537,4.63927501070392,9.467705055452322,5.255759707274463
Región de Ñuble,2015-08-10,13.984775598177334,9.761265328307633,11.890626127712641,9.980567525243918,27.486790070768453,15.123454080560185,19.213969458290258,15.158592274224176
Región de Ñuble,2015-07-14,11.940163537264475,9.527052445567254,10.601492500727263,9.642040121187506,27.439070240223177,15.08172850605218,19.162750097520227,15.11660216154787
Región de Ñuble,2015-05-12,11.46045192968134,8.719656832575739,10.420033274838952,8.794611317713755,27.439079872772698,15.081728531052109,19.16275012252014,15.116602186547794
Región de Ñuble,2015-05-30,18.92013703474867,12.87459641197111,16.330027040739704,13.104270762179501,27.605854802419607,15.146121337859881,19.24911275944652,15.18076407221951
Región de La Araucanía,2015-07-03,17.366454072079495,10.76229746421192,16.991126088946856,13.226866457691225,74.30278388942406,31.86293148253941,64.0913780570724,43.8801394856683
Región de Los Ríos,2015-06-17,18.71304703297963,9.574109744665215,13.282909203709,14.041610712557357,42.056727055222375,12.485883315567055,23.126410301449685,26.61917883857255
Región de Aysén del Gral.Ibañez del Campo,2015-06-16,10.094801856736645,9.099846603776253,9.28626627007152,9.580132709478438,27.8543966448001,4.394296218815337,6.656890482888035,14.636262390171675
Región del Bío-Bío,2015-08-13,13.75117903264606,11.059274296737236,12.878511268503628,11.264399779124854,35.22498456389466,17.73276265483108,25.045416709471265,18.244072222549622
Región de Ñuble,2015-08-15,13.576119404100918,10.356241320520562,12.019289006301108,10.485726453031507,27.285751081129103,14.97606744502303,19.031830181650307,15.010401398456045
Región de Ñuble,2015-05-23,20.161715843423345,14.517849258506425,18.12136252341875,14.842227365232558,27.605854798383753,15.14612133804353,19.24911275963016,15.18076407240315
Región de Los Ríos,2015-05-02,17.353847668927454,10.514418736892734,14.22971293292373,14.107884880842724,41.633951855509295,12.35938435269885,22.90445138268525,26.36449046020246
Región Metropolitana de Santiago,2015-07-20,12.943459932662327,11.919347231301156,12.02590787523198,11.950221659331326,23.917402228146006,14.955534242363397,14.969025644753682,14.966636107598246
Región del Libertador Bernardo O'Higgins,2015-08-09,6.8498120817333605,6.313459329615117,6.694001420763386,6.405109178200805,5.916848360681337,3.614257455021305,4.278973217890264,3.7569517579873817
Región de Ñuble,2015-08-29,16.51092264057703,11.800594587282639,14.052513258467435,11.86365194089436,27.605854823100636,15.142325457227999,19.24353546014785,15.17696842739768
Región de Ñuble,2015-07-17,11.315056831537015,6.815350670477148,8.746403401877524,7.143604993484028,27.315431069825646,15.001608425799233,19.06568756110776,15.03592760080717
Región de Los Ríos,2015-05-06,11.176287988422812,4.561166023289056,6.983026055515405,7.186296225758636,40.700127875959026,12.08311287427533,22.38039704985421,25.76049569366543
Región de La Araucanía,2015-07-28,12.313409062642581,8.636124639140762,11.63300760726262,9.49623898253535,74.66206442291,32.04967234375991,64.41614355476783,44.12487996882954
Región Metropolitana de Santiago,2015-06-20,13.834461480089029,13.311932420813077,13.486330754847808,13.36996850830468,24.69874629524394,15.447030115193595,15.461011484292793,15.458531136945894
Región de Ñuble,2015-07-25,14.220214296243405,9.57101945816626,11.944180125554343,9.871423285344852,27.60585480783908,15.146120018963149,19.24911077905308,15.18076275532125
Región del Maule,2015-05-10,9.909584802086625,6.285991086498956,7.9923502262877735,6.552633387167835,12.819677720213583,4.5328609452013335,9.247355473999631,5.134859715737959
Región de La Araucanía,2015-06-10,16.63896173977305,10.812344746699289,15.167473963948149,12.436093242675316,75.73195644640018,32.4986606796075,65.32959638211575,44.74562135287563
Región del Libertador Bernardo O'Higgins,2015-05-08,5.697693736937244,5.786793089311616,5.805812924749521,5.919632585711017,6.00616100601234,3.6657502149930723,4.340058639398874,3.8105083717596635
Región de Los Ríos,2015-05-20,15.228342230523248,8.565029129194802,12.232653575783077,11.696382403154654,40.700127860984715,12.083112871658727,22.38039704723764,25.760495691048828
Región del Bío-Bío,2015-06-12,14.375269167156482,10.773755965360465,14.467972466047044,11.584051173206117,37.12232631298994,18.650964632193023,26.354977308437817,19.188338939532876
Región Metropolitana de Santiago,2015-05-08,10.62260301120868,10.038182035529232,9.957416962872248,10.083061015683947,23.72403694769053,14.834028685058115,14.847430591264203,14.845053730516835
Región del Maule,2015-07-19,9.178558158148498,5.693798145364787,7.618602689979294,5.979605002091372,12.819677722815166,4.532855610847748,9.247343755450009,5.134853760412728
Región de Los Ríos,2015-07-30,13.398995342131688,8.26608698321863,10.760810393668283,10.74970675451764,40.53099820841255,12.037228197788023,22.28442824650274,25.649479633938952
Región de La Araucanía,2015-05-16,15.50490507740597,10.033419819820423,16.189167806260112,12.154760604474358,75.04081696238248,32.17156282030022,64.7082978670777,44.303917671480804
Región del Bío-Bío,2015-05-02,11.290108024595733,8.08681678056106,10.273092263165916,8.54595304430619,36.29732879253298,18.22236344488989,25.74925386347389,18.747380550825646
Región del Maule,2015-07-16,8.67422550644137,5.903694977619933,7.1948687920036,6.082735216862974,12.74570290358091,4.518448166370865,9.209646664502712,5.117692819162858
Región Metropolitana de Santiago,2015-05-01,9.88386190673073,9.166146919093714,9.514847680126747,9.176799433405712,23.72403701442789,14.834028706216111,14.847430612422201,14.845053751674834
Región de Valparaíso,2015-06-02,4.587813708375683,3.9796781520928177,4.179161157477461,4.011711749999318,5.185918575716207,1.0561794932681063,1.0701797326145364,1.057162709544337
Región de Los Ríos,2015-08-25,14.653437277567573,9.859072010321702,12.506158214380966,12.119747696874889,41.47676212967607,12.313652518000199,22.8036763939888,26.247472815380636
Región de La Araucanía,2015-06-15,17.742249239530246,12.13635726882628,18.287258137310673,14.851005873190282,77.23773776624633,33.19482969864425,66.67569814909173,45.69175492823411
Región de Los Ríos,2015-05-10,19.26720124011807,8.92874720470683,11.548098394579949,13.156662568949058,40.6682764641868,12.07414494135513,22.370799065988173,25.749889456366127
Región de Valparaíso,2015-07-09,4.716389625054515,4.0424396199919554,4.164508047182518,4.059844180099719,4.8791200911353245,0.9947344183034512,1.007969310769825,0.9956640018904301
Región del Libertador Bernardo O'Higgins,2015-07-10,6.638253873744827,5.936096985435718,6.545040528192741,6.053242179484635,6.00616094996939,3.6657502143092913,4.340058638715093,3.810508371075883
Región del Bío-Bío,2015-06-14,17.145136190631014,13.038283914629687,15.779781134396474,13.305656785286386,36.62422353601418,18.392527439183276,25.986853780025452,18.922498924604813
Región Metropolitana de Santiago,2015-05-27,13.434698651729677,13.103936113895406,13.326878148389637,13.166466121919871,23.430026130591113,14.637392737098391,14.65060497110534,14.64826293448085
Región de Ñuble,2015-07-12,14.278046930749792,9.951999998575037,11.931560266048061,10.288571971220746,26.95249153692216,14.79392537226194,18.800096130302066,14.82787641771207
Región del Libertador Bernardo O'Higgins,2015-06-23,7.191849037632998,6.3270764506038715,7.11709429354291,6.485867508085487,6.242467482441996,3.8091205395312784,4.5088749141909155,3.9593691002336766
Región del Maule,2015-05-17,9.684245775948526,5.782020518481281,7.772288756823451,6.106972949033265,12.819677703115786,4.532860942715233,9.24735547151353,5.1348597132518625
Región de La Araucanía,2015-05-13,15.691098941648702,10.122936653346759,15.239506002116038,11.895875766072807,73.28899010861593,31.450316799322913,63.222190054022995,43.30221427657722
Región del Bío-Bío,2015-07-05,13.647059628731528,9.32920761721237,12.564855025458497,10.05012118334368,35.442796991850685,17.79922011568307,25.14856820658319,18.312095727359917
Región de Valparaíso,2015-06-19,4.495682415677808,4.233770252368012,4.375035849567945,4.265918584354448,5.162223321289323,1.0494550669531293,1.0633954795623874,1.0504339465788068
Región Metropolitana de Santiago,2015-08-08,9.53295729133581,8.8655086560477,8.918525415824224,8.882073408181832,23.902012463087235,14.948738807013015,14.962269163420153,14.959868814914033
Región de Ñuble,2015-08-17,18.319458192625056,14.036937664266055,16.5764518023291,14.24350905855858,27.48679006300928,15.121903431130345,19.211657608951807,15.157043984114123
Región de La Araucanía,2015-08-07,13.525640071776733,9.581868170201965,12.29296477237298,10.482831579223008,74.30278389614054,31.86293148613911,64.09137806067216,43.880139489267954
Región de Valparaíso,2015-07-03,5.275062606712509,3.9669085294991837,4.141534764201889,4.0460008193866726,4.9956999636551105,1.0156016656720526,1.0290923875961908,1.0165489687243112
Región del Maule,2015-07-26,6.261442806349667,4.132092437510772,5.523935598580303,4.3310471359962275,12.819677689450142,4.532807021659618,9.24723628680599,5.134797866814789
