hora,comuna,region,concentracion_ref,concentracion_comuna,concentracion_comb,concentracion_rebote,emision_ref,emision_comuna,emision_comb,emision_rebote
3,Algarrobo,Región de Valparaíso,8.23032249249229,7.575923635839491,7.147369395531422,7.236423889149068,0.001991745798547737,2.6555020620530493e-05,2.6555020620530493e-05,2.6555020620530493e-05
3,Alhué,Región Metropolitana de Santiago,5.819835453887972,16.524997055067608,16.24970584120181,16.42436190546523,0.008320412569857527,0.020473763878176374,0.02036104876602756,0.020587744555627698
3,Alto Biobío,Región del Bío-Bío,4.358513774089856,4.842910566631625,4.335946630112801,4.424998051942488,0.006905507680885601,0.0021314573531394185,0.0011219513735275352,0.0013089958793348962
3,Ancud,Región de Los Lagos,20.231678530518547,17.675121017846042,12.714669799329497,16.2961996754666,0.14579325573349106,0.14158080835723497,0.028044358666859195,0.10261002633359116
3,Andacollo,Región de Coquimbo,1.7159591803593295,1.603991860967307,1.5669006646743844,1.5743607027544866,1.3598123505494364e-05,2.2403679062088788e-06,2.2403679062088788e-06,2.2403679062088788e-06
3,Angol,Región de La Araucanía,21.982654717756752,25.838428764239044,15.831775606616603,18.49030598699069,0.14611057824140639,0.09184861444801404,0.040990010832290334,0.05327288175399368
3,Antuco,Región del Bío-Bío,3.674545849470859,4.486071635182122,3.9763000085633275,4.0207356387598425,0.012108586300228312,0.01528633403613808,0.010359588074894198,0.010360049826516757
3,Arauco,Región del Bío-Bío,15.743013461306687,17.34262196191483,14.991007769786648,15.448303176379863,0.018765742473783188,0.04273663758598951,0.034537009543707024,0.034538768985897944
3,Aysén,Región de Aysén del Gral.Ibañez del Campo,10.25620108978691,9.067419540070453,9.0302853352069,9.522320725303521,0.24868192628080357,0.013884085458975466,0.013446799680245916,0.044757858530511715
3,Buin,Región Metropolitana de Santiago,38.34327061776243,20.075258856193695,19.99484952072693,20.03358123995899,0.054459821736928274,0.019200735224670782,0.019200735224670782,0.019209724448391582
3,Bulnes,Región de Ñuble,38.24096968946836,27.908679914693213,22.3051854987757,22.647956956089086,0.04302092132764034,0.04187606814474448,0.033063306289580284,0.03306572739575175
3,Cabildo,Región de Valparaíso,1.8974963072077142,1.5100433068197399,1.4633999189351288,1.472530999742094,0.0010884332818475895,1.3417043413652944e-05,1.3417043413652944e-05,1.3417043413652944e-05
3,Cabrero,Región del Bío-Bío,31.6492209265332,23.018216110013448,16.864729154918965,17.431794048307427,0.046757225427381456,0.039640538924446536,0.02690639511570499,0.026907785628320406
3,Calbuco,Región de Los Lagos,26.132864405624012,15.415200329876544,11.151212772708268,14.844777426979576,0.056401802660182535,0.03429828349810821,0.006807856711929125,0.02486243457793066
3,Calera,Región de Valparaíso,7.530230724385808,3.631867839112169,3.483642617932388,3.517060159572534,0.0019003774808427174,2.0819764874558664e-05,2.0819764874558664e-05,2.0819764874558664e-05
3,Calera de Tango,Región Metropolitana de Santiago,53.40245093027749,21.962807133992527,21.87134989579519,21.89739523490269,0.01641173891624631,0.006017594268301228,0.006017594268301228,0.006017835033275862
3,Calle Larga,Región de Valparaíso,2.710110349346807,3.152788010710503,3.109881506666736,3.119195634720129,0.00971432623433786,0.004871987754745789,0.004871987754745789,0.004871987754745789
3,Canela,Región de Coquimbo,3.259701401742697,2.3833449711874177,2.3045655913793994,2.3218623143211436,0.0004089994570479062,2.7299565417328078e-05,2.7299565417328078e-05,2.7299565417328078e-05
3,Carahue,Región de La Araucanía,16.572816523892147,23.811620688043377,15.486810968354431,18.74124230497297,0.07348161937651734,0.06749987742578961,0.02867997829086154,0.0387851590410676
3,Cartagena,Región de Valparaíso,8.669955761771387,10.649986794998087,10.247719647877853,10.330268761401625,0.0021126666679894064,0.0012160251757061757,0.0012160251757061757,0.0012160251757061757
3,Casablanca,Región de Valparaíso,7.015734418128667,10.110516132501486,9.770632728459363,9.842845123805844,0.006026934396975899,0.0038265633262950945,0.0038265633262950945,0.0038265633262950945
3,Castro,Región de Los Lagos,23.418474350968992,19.805262651718575,12.91113473265599,17.660276749684254,0.0894453370753565,0.05707204929032562,0.011304993019092815,0.04136281608410355
3,Catemu,Región de Valparaíso,6.522617512421551,2.312930912715057,2.2334695515648795,2.250870022587768,0.006408285074052796,0.00017952304281538991,0.00017952304281538991,0.00017952304281538991
